"","posteam","PassLength","PassLocation","PassOutcome","Receiver","n"
"3143","STL","Short","left","Incomplete Pass","B.Quick",4
"3144","STL","Short","left","Incomplete Pass","C.Davis",1
"3145","STL","Short","left","Incomplete Pass","J.Cook",5
"3146","STL","Short","left","Incomplete Pass","K.Britt",8
"3147","STL","Short","left","Incomplete Pass","L.Kendricks",2
"3148","STL","Short","left","Incomplete Pass","S.Bailey",2
"3149","STL","Short","left","Incomplete Pass","T.Austin",3
"3150","STL","Short","left","Incomplete Pass","W.Welker",2
"3151","STL","Short","left","Incomplete Pass",NA,1
"3152","STL","Short","middle","Complete","B.Cunningham",6
"3153","STL","Short","middle","Complete","B.Marquez",3
"3154","STL","Short","middle","Complete","B.Quick",3
"3155","STL","Short","middle","Complete","C.Givens",1
"3156","STL","Short","middle","Complete","J.Cook",12
"3157","STL","Short","middle","Complete","K.Britt",3
"3158","STL","Short","middle","Complete","L.Kendricks",6
"3159","STL","Short","middle","Complete","S.Bailey",1
"3160","STL","Short","middle","Complete","T.Austin",4
"3161","STL","Short","middle","Complete","T.Gurley",6
"3162","STL","Short","middle","Complete","T.Mason",3
"3163","STL","Short","middle","Complete","W.Welker",6
"3164","STL","Short","middle","Incomplete Pass","B.Cunningham",4
"3165","STL","Short","middle","Incomplete Pass","B.Quick",2
"3166","STL","Short","middle","Incomplete Pass","C.Harkey",1
"3167","STL","Short","middle","Incomplete Pass","J.Cook",6
"3168","STL","Short","middle","Incomplete Pass","K.Britt",4
"3169","STL","Short","middle","Incomplete Pass","L.Kendricks",4
"3170","STL","Short","middle","Incomplete Pass","S.Bailey",1
"3171","STL","Short","middle","Incomplete Pass","T.Austin",7
"3172","STL","Short","middle","Incomplete Pass","T.Gurley",2
"3173","STL","Short","middle","Incomplete Pass","T.Mason",1
"3174","STL","Short","middle","Incomplete Pass","W.Welker",2
"3175","STL","Short","middle","Incomplete Pass",NA,3
"3176","STL","Short","right","Complete","B.Cunningham",12
"3177","STL","Short","right","Complete","B.Marquez",3
"3178","STL","Short","right","Complete","B.Quick",3
"3179","STL","Short","right","Complete","C.Harkey",2
"3180","STL","Short","right","Complete","J.Cook",11
"3181","STL","Short","right","Complete","K.Britt",9
"3182","STL","Short","right","Complete","L.Kendricks",13
"3183","STL","Short","right","Complete","M.Brown",1
"3184","STL","Short","right","Complete","S.Bailey",4
"3185","STL","Short","right","Complete","T.Austin",18
"3186","STL","Short","right","Complete","T.Gurley",11
"3187","STL","Short","right","Complete","T.Mason",8
"3188","STL","Short","right","Complete","W.Welker",1
"3189","STL","Short","right","Incomplete Pass","B.Cunningham",3
"3190","STL","Short","right","Incomplete Pass","B.Marquez",4
"3191","STL","Short","right","Incomplete Pass","B.Quick",4
"3192","STL","Short","right","Incomplete Pass","J.Cook",15
"3193","STL","Short","right","Incomplete Pass","K.Britt",10
"3194","STL","Short","right","Incomplete Pass","L.Kendricks",6
"3195","STL","Short","right","Incomplete Pass","S.Bailey",5
"3196","STL","Short","right","Incomplete Pass","T.Austin",10
"3197","STL","Short","right","Incomplete Pass","T.Gurley",3
"3198","STL","Short","right","Incomplete Pass","T.Mason",1
"3199","STL","Short","right","Incomplete Pass","W.Welker",3
"3200","STL","Short","right","Incomplete Pass",NA,4
"3201","STL",NA,NA,"Complete",NA,3
"3202","STL",NA,NA,"Incomplete Pass",NA,1
"3203","TB","Deep","left","Complete","A.Humphries",1
"3204","TB","Deep","left","Complete","A.Seferian",1
"3205","TB","Deep","left","Complete","C.Brate",3
"3206","TB","Deep","left","Complete","C.Sims",1
"3207","TB","Deep","left","Complete","L.Murphy",2
"3208","TB","Deep","left","Complete","M.Evans",11
"3209","TB","Deep","left","Complete","V.Jackson",3
"3210","TB","Deep","left","Incomplete Pass","A.Humphries",1
"3211","TB","Deep","left","Incomplete Pass","A.Seferian",2
"3212","TB","Deep","left","Incomplete Pass","C.Brate",1
"3213","TB","Deep","left","Incomplete Pass","C.Sims",2
"3214","TB","Deep","left","Incomplete Pass","D.Dye",1
"3215","TB","Deep","left","Incomplete Pass","M.Evans",16
"3216","TB","Deep","left","Incomplete Pass","R.Shepard",3
"3217","TB","Deep","left","Incomplete Pass","V.Jackson",3
"3218","TB","Deep","left","Incomplete Pass",NA,1
"3219","TB","Deep","middle","Complete","A.Humphries",1
"3220","TB","Deep","middle","Complete","A.Seferian",2
"3221","TB","Deep","middle","Complete","B.Myers",1
"3222","TB","Deep","middle","Complete","C.Brate",2
"3223","TB","Deep","middle","Complete","D.Dye",1
"3224","TB","Deep","middle","Complete","M.Evans",4
"3225","TB","Deep","middle","Complete","R.Shepard",1
"3226","TB","Deep","middle","Complete","V.Jackson",1
"3227","TB","Deep","middle","Incomplete Pass","A.Seferian",2
"3228","TB","Deep","middle","Incomplete Pass","D.Dye",2
"3229","TB","Deep","middle","Incomplete Pass","M.Evans",5
"3230","TB","Deep","middle","Incomplete Pass","V.Jackson",2
"3231","TB","Deep","middle","Incomplete Pass",NA,1
"3232","TB","Deep","right","Complete","A.Humphries",1
"3233","TB","Deep","right","Complete","A.Seferian",2
"3234","TB","Deep","right","Complete","C.Brate",2
"3235","TB","Deep","right","Complete","L.Murphy",2
"3236","TB","Deep","right","Complete","M.Evans",8
"3237","TB","Deep","right","Complete","V.Jackson",5
"3238","TB","Deep","right","Incomplete Pass","A.Humphries",1
"3239","TB","Deep","right","Incomplete Pass","A.Seferian",1
"3240","TB","Deep","right","Incomplete Pass","C.Sims",3
"3241","TB","Deep","right","Incomplete Pass","D.Dye",3
"3242","TB","Deep","right","Incomplete Pass","L.Murphy",1
"3243","TB","Deep","right","Incomplete Pass","M.Evans",10
"3244","TB","Deep","right","Incomplete Pass","R.Shepard",1
"3245","TB","Deep","right","Incomplete Pass","V.Jackson",5
"3246","TB","Deep","right","Incomplete Pass",NA,3
"3247","TB","Short","left","Complete","A.Humphries",8
"3248","TB","Short","left","Complete","A.Seferian",7
"3249","TB","Short","left","Complete","B.Myers",6
"3250","TB","Short","left","Complete","B.Rainey",1
"3251","TB","Short","left","Complete","C.Brate",7
"3252","TB","Short","left","Complete","C.Sims",20
"3253","TB","Short","left","Complete","D.Dye",4
"3254","TB","Short","left","Complete","D.Martin",13
"3255","TB","Short","left","Complete","L.Murphy",3
"3256","TB","Short","left","Complete","L.Stocker",3
"3257","TB","Short","left","Complete","M.Evans",13
"3258","TB","Short","left","Complete","R.Shepard",1
"3259","TB","Short","left","Complete","V.Jackson",8
"3260","TB","Short","left","Incomplete Pass","A.Humphries",4
"3261","TB","Short","left","Incomplete Pass","A.Seferian",2
"3262","TB","Short","left","Incomplete Pass","B.Myers",1
"3263","TB","Short","left","Incomplete Pass","C.Brate",1
"3264","TB","Short","left","Incomplete Pass","C.Sims",4
"3265","TB","Short","left","Incomplete Pass","D.Dye",6
"3266","TB","Short","left","Incomplete Pass","D.Martin",5
"3267","TB","Short","left","Incomplete Pass","L.Murphy",3
"3268","TB","Short","left","Incomplete Pass","L.Stocker",2
"3269","TB","Short","left","Incomplete Pass","M.Evans",12
"3270","TB","Short","left","Incomplete Pass","R.Shepard",2
"3271","TB","Short","left","Incomplete Pass","V.Jackson",6
"3272","TB","Short","left","Incomplete Pass",NA,3
"3273","TB","Short","middle","Complete","A.Humphries",4
"3274","TB","Short","middle","Complete","A.Seferian",4
"3275","TB","Short","middle","Complete","B.Rainey",1
"3276","TB","Short","middle","Complete","C.Brate",1
"3277","TB","Short","middle","Complete","C.Sims",13
"3278","TB","Short","middle","Complete","D.Dye",1
"3279","TB","Short","middle","Complete","D.Martin",8
"3280","TB","Short","middle","Complete","L.Murphy",1
"3281","TB","Short","middle","Complete","L.Stocker",2
"3282","TB","Short","middle","Complete","M.Evans",13
"3283","TB","Short","middle","Complete","V.Jackson",10
"3284","TB","Short","middle","Incomplete Pass","A.Humphries",1
"3285","TB","Short","middle","Incomplete Pass","A.Seferian",2
"3286","TB","Short","middle","Incomplete Pass","C.Brate",3
"3287","TB","Short","middle","Incomplete Pass","C.Sims",1
"3288","TB","Short","middle","Incomplete Pass","D.Martin",2
"3289","TB","Short","middle","Incomplete Pass","L.Murphy",2
"3290","TB","Short","middle","Incomplete Pass","L.Stocker",1
"3291","TB","Short","middle","Incomplete Pass","M.Evans",6
"3292","TB","Short","middle","Incomplete Pass","V.Jackson",3
"3293","TB","Short","middle","Incomplete Pass",NA,2
"3294","TB","Short","right","Complete","A.Humphries",12
"3295","TB","Short","right","Complete","A.Seferian",5
"3296","TB","Short","right","Complete","B.Myers",5
"3297","TB","Short","right","Complete","B.Rainey",1
"3298","TB","Short","right","Complete","C.Brate",8
"3299","TB","Short","right","Complete","C.Sims",17
"3300","TB","Short","right","Complete","D.Dye",5
"3301","TB","Short","right","Complete","D.Martin",12
"3302","TB","Short","right","Complete","J.Lane",2
"3303","TB","Short","right","Complete","L.Murphy",2
"3304","TB","Short","right","Complete","L.Stocker",4
"3305","TB","Short","right","Complete","M.Evans",24
"3306","TB","Short","right","Complete","R.Shepard",1
"3307","TB","Short","right","Complete","V.Jackson",6
"3308","TB","Short","right","Incomplete Pass","A.Humphries",3
"3309","TB","Short","right","Incomplete Pass","A.Seferian",9
"3310","TB","Short","right","Incomplete Pass","B.Myers",2
"3311","TB","Short","right","Incomplete Pass","C.Brate",1
"3312","TB","Short","right","Incomplete Pass","C.Sims",7
"3313","TB","Short","right","Incomplete Pass","D.Dye",7
"3314","TB","Short","right","Incomplete Pass","D.Martin",4
"3315","TB","Short","right","Incomplete Pass","L.Murphy",2
"3316","TB","Short","right","Incomplete Pass","L.Stocker",1
"3317","TB","Short","right","Incomplete Pass","M.Evans",21
"3318","TB","Short","right","Incomplete Pass","V.Jackson",9
"3319","TB","Short","right","Incomplete Pass",NA,10
"3320","TB",NA,NA,"Complete",NA,2
"3321","TB",NA,NA,"Incomplete Pass",NA,1
"3322","TEN","Deep","left","Complete","A.Fasano",1
"3323","TEN","Deep","left","Complete","A.Turzilli",1
"3324","TEN","Deep","left","Complete","C.Stevens",1
"3325","TEN","Deep","left","Complete","D.Green",3
"3326","TEN","Deep","left","Complete","D.McCluster",1
"3327","TEN","Deep","left","Complete","D.Walker",2
"3328","TEN","Deep","left","Complete","H.Douglas",1
"3329","TEN","Deep","left","Complete","J.Hunter",2
"3330","TEN","Deep","left","Complete","K.Wright",1
"3331","TEN","Deep","left","Incomplete Pass","A.Fasano",2
"3332","TEN","Deep","left","Incomplete Pass","D.Green",4
"3333","TEN","Deep","left","Incomplete Pass","D.Walker",7
"3334","TEN","Deep","left","Incomplete Pass","H.Douglas",9
"3335","TEN","Deep","left","Incomplete Pass","J.Hunter",1
"3336","TEN","Deep","left","Incomplete Pass","K.Wright",7
"3337","TEN","Deep","left","Incomplete Pass","R.Richardson",1
"3338","TEN","Deep","left","Incomplete Pass",NA,5
"3339","TEN","Deep","middle","Complete","C.Stevens",1
"3340","TEN","Deep","middle","Complete","D.Green",5
"3341","TEN","Deep","middle","Complete","D.Walker",3
"3342","TEN","Deep","middle","Complete","K.Wright",1
"3343","TEN","Deep","middle","Incomplete Pass","D.McCluster",1
"3344","TEN","Deep","middle","Incomplete Pass","D.Walker",3
"3345","TEN","Deep","middle","Incomplete Pass","H.Douglas",2
"3346","TEN","Deep","middle","Incomplete Pass","J.Hunter",2
"3347","TEN","Deep","middle","Incomplete Pass","K.Wright",1
"3348","TEN","Deep","right","Complete","A.Fasano",1
"3349","TEN","Deep","right","Complete","D.Green",5
"3350","TEN","Deep","right","Complete","D.McCluster",1
"3351","TEN","Deep","right","Complete","D.Walker",3
"3352","TEN","Deep","right","Complete","H.Douglas",1
"3353","TEN","Deep","right","Complete","J.Hunter",1
"3354","TEN","Deep","right","Complete","K.Wright",1
"3355","TEN","Deep","right","Complete","M.Mariota",1
"3356","TEN","Deep","right","Incomplete Pass","A.Fasano",1
"3357","TEN","Deep","right","Incomplete Pass","D.Green",8
"3358","TEN","Deep","right","Incomplete Pass","D.Walker",2
"3359","TEN","Deep","right","Incomplete Pass","H.Douglas",5
"3360","TEN","Deep","right","Incomplete Pass","J.Hunter",1
"3361","TEN","Deep","right","Incomplete Pass","K.Wright",2
"3362","TEN","Deep","right","Incomplete Pass","R.Richardson",3
"3363","TEN","Deep","right","Incomplete Pass","T.McBride",1
"3364","TEN","Deep","right","Incomplete Pass",NA,3
"3365","TEN","Short","left","Complete","A.Andrews",9
"3366","TEN","Short","left","Complete","A.Fasano",7
"3367","TEN","Short","left","Complete","B.Sankey",2
"3368","TEN","Short","left","Complete","C.Coffman",1
"3369","TEN","Short","left","Complete","C.Stevens",2
"3370","TEN","Short","left","Complete","D.Green",9
"3371","TEN","Short","left","Complete","D.McCluster",12
"3372","TEN","Short","left","Complete","D.Walker",24
"3373","TEN","Short","left","Complete","H.Douglas",11
"3374","TEN","Short","left","Complete","J.Fowler",1
"3375","TEN","Short","left","Complete","J.Hunter",7
"3376","TEN","Short","left","Complete","K.Wright",17
"3377","TEN","Short","left","Complete","T.McBride",2
"3378","TEN","Short","left","Incomplete Pass","A.Andrews",2
"3379","TEN","Short","left","Incomplete Pass","A.Fasano",5
"3380","TEN","Short","left","Incomplete Pass","B.Sankey",4
"3381","TEN","Short","left","Incomplete Pass","D.Green",7
"3382","TEN","Short","left","Incomplete Pass","D.Walker",12
"3383","TEN","Short","left","Incomplete Pass","H.Douglas",5
"3384","TEN","Short","left","Incomplete Pass","J.Hunter",3
"3385","TEN","Short","left","Incomplete Pass","K.Wright",2
"3386","TEN","Short","left","Incomplete Pass","P.Supernaw",1
"3387","TEN","Short","left","Incomplete Pass",NA,2
"3388","TEN","Short","middle","Complete","A.Andrews",6
"3389","TEN","Short","middle","Complete","A.Fasano",4
"3390","TEN","Short","middle","Complete","B.Sankey",4
"3391","TEN","Short","middle","Complete","C.Coffman",2
"3392","TEN","Short","middle","Complete","C.Stevens",3
"3393","TEN","Short","middle","Complete","D.Green",4
"3394","TEN","Short","middle","Complete","D.McCluster",10
"3395","TEN","Short","middle","Complete","D.Walker",36
"3396","TEN","Short","middle","Complete","H.Douglas",5
"3397","TEN","Short","middle","Complete","J.Hunter",3
"3398","TEN","Short","middle","Complete","K.Wright",9
"3399","TEN","Short","middle","Complete","P.Supernaw",1
"3400","TEN","Short","middle","Incomplete Pass","A.Andrews",3
"3401","TEN","Short","middle","Incomplete Pass","A.Fasano",4
"3402","TEN","Short","middle","Incomplete Pass","B.Sankey",1
"3403","TEN","Short","middle","Incomplete Pass","C.Coffman",1
"3404","TEN","Short","middle","Incomplete Pass","C.Stevens",1
"3405","TEN","Short","middle","Incomplete Pass","D.Green",3
"3406","TEN","Short","middle","Incomplete Pass","D.McCluster",1
"3407","TEN","Short","middle","Incomplete Pass","D.Walker",2
"3408","TEN","Short","middle","Incomplete Pass","H.Douglas",5
"3409","TEN","Short","middle","Incomplete Pass","K.Wright",7
"3410","TEN","Short","middle","Incomplete Pass",NA,3
"3411","TEN","Short","right","Complete","A.Andrews",6
"3412","TEN","Short","right","Complete","A.Fasano",13
"3413","TEN","Short","right","Complete","A.Turzilli",1
"3414","TEN","Short","right","Complete","B.Sankey",8
"3415","TEN","Short","right","Complete","C.Coffman",1
"3416","TEN","Short","right","Complete","C.Stevens",5
"3417","TEN","Short","right","Complete","D.Cobb",1
"3418","TEN","Short","right","Complete","D.Green",6
"3419","TEN","Short","right","Complete","D.McCluster",7
"3420","TEN","Short","right","Complete","D.Walker",26
"3421","TEN","Short","right","Complete","H.Douglas",17
"3422","TEN","Short","right","Complete","J.Fowler",4
"3423","TEN","Short","right","Complete","J.Hunter",9
"3424","TEN","Short","right","Complete","K.Wright",7
"3425","TEN","Short","right","Complete","P.Supernaw",2
"3426","TEN","Short","right","Incomplete Pass","A.Andrews",2
"3427","TEN","Short","right","Incomplete Pass","A.Fasano",2
"3428","TEN","Short","right","Incomplete Pass","B.Sankey",4
"3429","TEN","Short","right","Incomplete Pass","C.Coffman",1
"3430","TEN","Short","right","Incomplete Pass","C.Stevens",3
"3431","TEN","Short","right","Incomplete Pass","D.Cobb",1
"3432","TEN","Short","right","Incomplete Pass","D.Green",9
"3433","TEN","Short","right","Incomplete Pass","D.McCluster",7
"3434","TEN","Short","right","Incomplete Pass","D.Walker",10
"3435","TEN","Short","right","Incomplete Pass","H.Douglas",10
"3436","TEN","Short","right","Incomplete Pass","J.Fowler",1
"3437","TEN","Short","right","Incomplete Pass","J.Hunter",2
"3438","TEN","Short","right","Incomplete Pass","K.Wright",1
"3439","TEN","Short","right","Incomplete Pass","R.Richardson",1
"3440","TEN","Short","right","Incomplete Pass","T.McBride",1
"3441","TEN","Short","right","Incomplete Pass",NA,7
"3442","TEN",NA,NA,"Complete",NA,4
"3443","WAS","Deep","left","Complete","A.Roberts",1
"3444","WAS","Deep","left","Complete","D.Jackson",6
"3445","WAS","Deep","left","Complete","J.Crowder",3
"3446","WAS","Deep","left","Complete","J.Reed",2
"3447","WAS","Deep","left","Complete","M.Jones",1
"3448","WAS","Deep","left","Complete","P.Garcon",6
"3449","WAS","Deep","left","Complete","R.Grant",3
"3450","WAS","Deep","left","Complete","R.Ross",2
"3451","WAS","Deep","left","Incomplete Pass","D.Carrier",3
"3452","WAS","Deep","left","Incomplete Pass","D.Jackson",4
"3453","WAS","Deep","left","Incomplete Pass","J.Crowder",3
"3454","WAS","Deep","left","Incomplete Pass","J.Reed",3
"3455","WAS","Deep","left","Incomplete Pass","P.Garcon",7
"3456","WAS","Deep","left","Incomplete Pass","R.Grant",2
"3457","WAS","Deep","left","Incomplete Pass","R.Ross",2
